key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc5425,5425,RVA Coder Collective,2015,23219,5.0,132.0,Virginia,2016,2016chs,2464.0,19231,"(37.54, -77.46)",[],[],0.0,0.0
frc5520,5520,Duck and Cover,2015,23231,5.0,133.0,Virginia,2016,2016chs,393.0,53705,"(37.4, -77.3)",[],[],0.0,0.0
frc5546,5546,⚒️ A.R.T. ⚒️,2015,23803,163.0,21.0,Virginia,2016,2016chs,561.0,39607,"(37.2, -77.5)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[127.52112047244077, 44.97433300672075, 66.18950990100659]",238.68496338016809,79.56165446005603
frc5549,5549,Gryphon Robotics,2015,22043,23.0,108.0,Virginia,2016,2016chs,5099.0,103972,"(38.9, -77.19)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[6.5409130421835595, 24.01382743471722]",30.554740476900783,15.277370238450391
frc5587,5587,Titan Robotics,2015,22302,97.0,44.0,Virginia,2016,2016chs,7336.0,94446,"(38.83, -77.09)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[13.940006910168146, 10.637118158380359, 29.14169598183245]",53.71882105038095,17.906273683460316
frc5724,5724,Spartan Robotics,2015,24153,32.0,97.0,Virginia,2016,2016chs,360.0,52924,"(37.3, -80.1)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[20.740570334561514, 208.0145620687469]",228.7551324033084,114.3775662016542
frc5804,5804,TORCH,2016,23229,229.0,8.0,Virginia,2016,2016chs,2262.0,71638,"(37.59, -77.57)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[102.78319805802602, 19.669665241552302, 82.25077261957335]",204.70363591915168,68.2345453063839
frc5830,5830,LIFE Engineering,2016,21054,58.0,59.0,Maryland,2016,2016chs,568.0,119009,"(39.02, -76.66)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[25.31334118828548, 8.72878033475881]",34.04212152304429,17.021060761522143
frc5841,5841,The Patriots,2016,21701,84.0,55.0,Maryland,2016,2016chs,907.0,72646,"(39.46, -77.34)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20']]","[38.52303016979405, 34.92861075736852, 56.65020523702491]",130.1018461641875,43.367282054729166
frc5936,5936,TigerBots,2016,21075,43.0,80.0,Maryland,2016,2016chs,1815.0,89911,"(39.2, -76.75)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[35.0215752587981, 21.81097096695756]",56.832546225755664,28.416273112877832
frc5945,5945,|CTRL| (Absolute Control),2016,20759,37.0,89.0,Maryland,2016,2016chs,529.0,137216,"(39.15, -76.92)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[44.08563029970671, 25.03745310968214]",69.12308340938884,34.56154170469442
frc5950,5950,Trojans,2016,24549,52.0,63.0,Virginia,2016,2016chs,84.0,42473,"(36.7, -79.5)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[63.71529922469292, 173.97721908847598]",237.6925183131689,118.84625915658445
frc5954,5954,Portable Chargers,2016,23974,53.0,61.0,Virginia,2016,2016chs,51.0,36530,"(37.0, -78.3)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[120.14724499079419, 107.093712148195]",227.2409571389892,113.6204785694946
frc5957,5957,CAT 5 CyberCanes,2016,23605,93.0,48.0,Virginia,2016,2016chs,3687.0,39953,"(37.02, -76.44)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[138.96913478913004, 78.55277528865722, 10.355161185396275]",227.87707126318352,75.95902375439451
frc5979,5979,Apex,2016,21045,34.0,96.0,Maryland,2016,2016chs,3945.0,92258,"(39.21, -76.83)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[22.466967931846952, 24.69251077076021]",47.15947870260716,23.57973935130358
frc6021,6021,Team T.I.G.E.R.S,2016,23884,23.0,110.0,Virginia,2016,2016chs,263.0,165234,"(37.0, -77.1)","[[37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[61.131302729900085, 41.188219198895766]",102.31952192879585,51.159760964397925
frc611,611,Saxons,2001,22101,16.0,115.0,Virginia,2016,2016chs,2191.0,180540,"(38.94, -77.16)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[215.80180524191695, 26.154819967182306]",241.95662520909926,120.97831260454963
frc612,612,Chantilly Robotics,2001,20151,94.0,46.0,Virginia,2016,2016chs,1376.0,122054,"(38.89, -77.43)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[27.30221673672149, 47.008364169241936, 11.206914702663294]",85.51749560862673,28.505831869542245
frc614,614,Night Hawks,2001,22315,25.0,107.0,Virginia,2016,2016chs,4793.0,128008,"(38.75, -77.15)","[[38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[34.01432937627222, 26.721771264575466]",60.73610064084769,30.368050320423844
frc617,617,Enginerds,2001,23075,10.0,128.0,Virginia,2016,2016chs,2142.0,41703,"(37.55, -77.32)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[174.33354425110898, 21.330830560596436]",195.66437481170541,97.83218740585271
frc6189,6189,Cyber Raiders,2016,23002,52.0,62.0,Virginia,2016,2016chs,40.0,53193,"(37.3, -78.0)","[[38.8453326, -77.6298068, '2016-03-04', '2016-03-06'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[108.4769297606725, 94.52993497230086]",203.00686473297338,101.50343236648669
frc619,619,Cavalier Robotics,2001,22902,44.0,76.0,Virginia,2016,2016chs,338.0,51824,"(38.0, -78.5)","[[37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[59.93450799408651, 75.02743947245779]",134.9619474665443,67.48097373327215
frc6194,6194,The Aftershocks,2016,23040,85.0,52.0,Virginia,2016,2016chs,32.0,47261,"(37.5, -78.3)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[126.87888354711862, 120.53167524602384, 114.68079803073196]",362.09135682387443,120.69711894129148
frc620,620,Warbots,2001,22181,15.0,116.0,Virginia,2016,2016chs,2614.0,150929,"(38.9, -77.29)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[208.41745753006998, 18.707566020605082]",227.12502355067505,113.56251177533753
frc6213,6213,Team Quantum,2016,20715,21.0,111.0,Maryland,2016,2016chs,1815.0,107361,"(38.99, -76.74)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[46.14861729116458, 10.855308980119778]",57.00392627128436,28.50196313564218
frc623,623,Oakton Cougar Robotics,2001,22181,186.0,16.0,Virginia,2016,2016chs,2614.0,150929,"(38.9, -77.29)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[19.893520723372873, 39.43770669894944, 18.707566020605082]",78.0387934429274,26.012931147642465
frc6236,6236,Robots at The Center of the Universe,2016,23005,38.0,86.0,Virginia,2016,2016chs,226.0,54855,"(37.8, -77.5)","[[37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[5.5447869572586805, 72.44472377703633]",77.98951073429501,38.994755367147505
frc686,686,Bovine Intervention,2001,21788,199.0,14.0,Maryland,2016,2016chs,174.0,74471,"(39.6, -77.4)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[48.40585662405267, 45.10425430710633, 65.02457515275955]",158.53468608391856,52.844895361306186
frc836,836,The RoboBees,2002,20636,338.0,2.0,Maryland,2016,2016chs,270.0,102500,"(38.35, -76.57)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[48.84547790638248, 52.972976543628555, 39.40364195650485]",141.22209640651587,47.07403213550529
frc888,888,Robotiators,2002,21737,125.0,32.0,Maryland,2016,2016chs,288.0,160580,"(39.26, -77.01)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[18.61549514801783, 43.819601347937564, 33.68597503808557, 43.927390749961354]",140.0484622840023,35.01211557100058
frc977,977,Cometbots,2002,24592,88.0,51.0,Virginia,2016,2016chs,111.0,32285,"(36.7, -79.0)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[194.2467355464701, 88.10972653441597, 117.74032319651046]",400.0967852773965,133.3655950924655
